0	[GPS]	0	31.290351854292886	121.202328538168020	322.244090323916170	-0.000	-0.000	0	0	
0	[GPS]	0	31.290351846373344	121.202328521445840	322.246603833530740	-0.002	0.000	0	0	
0	[GPS]	0	31.290351846373344	121.202328521445840	322.246603833530740	-0.002	0.000	0	0	
0	[GPS]	0	31.290351849641979	121.202328536958120	322.244390852239690	-0.000	-0.000	0	0	
0	[GPS]	0	31.290351849641979	121.202328536958120	322.244390852239690	-0.000	-0.000	0	0	
0	[GPS]	0	31.290351848035755	121.202328491311660	322.244418172996350	-0.004	0.002	0	0	
0	[GPS]	0	31.290351841723069	121.202328505522520	322.246112059910500	-0.003	0.001	0	0	
0	[GPS]	0	31.290351841723069	121.202328505522520	322.246112059910500	-0.003	0.001	0	0	
0	[GPS]	0	31.290351831224569	121.202328525178270	322.247232210934380	-0.002	-0.001	0	0	
0	[GPS]	0	31.290351838567034	121.202328519555440	322.245893493857070	-0.002	-0.000	0	0	
0	[GPS]	0	31.290351838567034	121.202328519555440	322.245893493857070	-0.002	-0.000	0	0	
0	[GPS]	0	31.290351839650267	121.202328530521330	322.246385267477310	-0.002	-0.001	0	0	
0	[GPS]	0	31.290351839650267	121.202328530521330	322.246385267477310	-0.002	-0.001	0	0	
0	[GPS]	0	31.290351839650267	121.202328530521330	322.246385267477310	-0.002	-0.001	0	0	
0	[GPS]	0	31.290351840049244	121.202328522320700	322.247942550608060	-0.002	-0.000	0	0	
0	[GPS]	0	31.290351840049244	121.202328522320700	322.247942550608060	-0.002	-0.000	0	0	
0	[GPS]	0	31.290351846151111	121.202328516606140	322.248816814821850	-0.002	0.001	0	0	
0	[GPS]	0	31.290351837464687	121.202328523560920	322.248106475148180	-0.002	-0.001	0	0	
0	[GPS]	0	31.290351851051611	121.202328521248660	322.248598248768420	-0.001	0.001	0	0	
0	[GPS]	0	31.290351856370062	121.202328512985260	322.248488965741670	-0.002	0.002	0	0	
0	[GPS]	0	31.290351856370062	121.202328512985260	322.248488965741670	-0.002	0.002	0	0	
0	[GPS]	0	31.290351885529560	121.202328511529360	322.247095607150980	0.000	0.004	0	0	
0	[GPS]	0	31.290351885529560	121.202328511529360	322.247095607150980	0.000	0.004	0	0	
0	[GPS]	0	31.290351880642174	121.202328511440580	322.248352361958270	-0.000	0.004	0	0	
0	[GPS]	0	31.290351885775145	121.202328509826020	322.246549192017370	0.000	0.004	0	0	
0	[GPS]	0	31.290351885775145	121.202328509826020	322.246549192017370	0.000	0.004	0	0	
0	[GPS]	0	31.290351871110850	121.202328545979240	322.246658475044110	0.002	0.001	0	0	
0	[GPS]	0	31.290351871110850	121.202328545979240	322.246658475044110	0.002	0.001	0	0	
0	[GPS]	0	31.290351873240461	121.202328518336610	322.246439908990680	-0.000	0.003	0	0	
0	[GPS]	0	31.290351865969228	121.202328560367080	322.245592965533600	0.002	-0.000	0	0	
0	[GPS]	0	31.290351865969228	121.202328560367080	322.245592965533600	0.002	-0.000	0	0	
0	[GPS]	0	31.290351878367527	121.202328545406000	322.244008361646140	0.002	0.002	0	0	
0	[GPS]	0	31.290351878367527	121.202328545406000	322.244008361646140	0.002	0.002	0	0	
0	[GPS]	0	31.290351877847026	121.202328549148460	322.244472814509720	0.002	0.001	0	0	
0	[GPS]	0	31.290351883280231	121.202328556969600	322.243926399376110	0.003	0.001	0	0	
0	[GPS]	0	31.290351883280231	121.202328556969600	322.243926399376110	0.003	0.001	0	0	
0	[GPS]	0	31.290351875400759	121.202328567276380	322.244691380563150	0.004	0.000	0	0	
0	[GPS]	0	31.290351875400759	121.202328567276380	322.244691380563150	0.004	0.000	0	0	
0	[GPS]	0	31.290351885793509	121.202328551011680	322.246412588233970	0.003	0.002	0	0	
0	[GPS]	0	31.290351888139970	121.202328549886730	322.247778626068000	0.003	0.002	0	0	
0	[GPS]	0	31.290351888139970	121.202328549886730	322.247778626068000	0.003	0.002	0	0	
0	[GPS]	0	31.290351911318275	121.202328529734660	322.251221041409680	0.003	0.006	0	0	
0	[GPS]	0	31.290351911318275	121.202328529734660	322.251221041409680	0.003	0.006	0	0	
0	[GPS]	0	31.290351908727779	121.202328548075710	322.250893192329500	0.004	0.004	0	0	
0	[GPS]	0	31.290351895301363	121.202328538324720	322.251658173516550	0.003	0.004	0	0	
0	[GPS]	0	31.290351895301363	121.202328538324720	322.251658173516550	0.003	0.004	0	0	
0	[GPS]	0	31.290351902233621	121.202328530723580	322.251057116869620	0.003	0.005	0	0	
0	[GPS]	0	31.290351902233621	121.202328530723580	322.251057116869620	0.003	0.005	0	0	
0	[GPS]	0	31.290351908087029	121.202328541663410	322.251221041409680	0.004	0.005	0	0	
0	[GPS]	0	31.290351911202240	121.202328541039660	322.251057116869620	0.004	0.005	0	0	
0	[GPS]	0	31.290351911202240	121.202328541039660	322.251057116869620	0.004	0.005	0	0	
0	[GPS]	0	31.290351900175892	121.202328542784370	322.247778626068000	0.003	0.004	0	0	
0	[GPS]	0	31.290351900175892	121.202328542784370	322.247778626068000	0.003	0.004	0	0	
0	[GPS]	0	31.290351893505132	121.202328536686320	322.246603833530740	0.003	0.004	0	0	
0	[GPS]	0	31.290351881540410	121.202328525383720	322.247560060014560	0.001	0.003	0	0	
0	[GPS]	0	31.290351881540410	121.202328525383720	322.247560060014560	0.001	0.003	0	0	
0	[GPS]	0	31.290351891121546	121.202328527851020	322.250182852655830	0.002	0.004	0	0	
0	[GPS]	0	31.290351891121546	121.202328527851020	322.250182852655830	0.002	0.004	0	0	
